,adsh,cik,name,sic,countryba,stprba,cityba,zipba,bas1,bas2,baph,countryma,stprma,cityma,zipma,mas1,mas2,countryinc,stprinc,ein,former,changed,afs,wksi,fye,form,period,fy,fp,filed,accepted,prevrpt,detail,instance,nciks,aciks
3513,0001437749-25-025633,352955,"CKX LANDS, INC.",1311.0,US,LA,LAKE CHARLES,70601,2417 SHELL BEACH DRIVE,,(337) 493-2399,US,LA,LAKE CHARLES,70601,2417 SHELL BEACH DRIVE,,US,LA,720144530,CKX LANDS INC,20050801.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 12:23:00,0,1,ckx20250630_10q_htm.xml,1,
3514,0001437749-25-025672,1132651,AMES NATIONAL CORP,6021.0,US,IA,AMES,50010,PO BOX 846,,5152326251,US,IA,AMES,50010,PO BOX 846,,US,,421039071,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 14:32:00,0,1,atlo20250630_10q_htm.xml,1,
3515,0001437749-25-025677,1530249,"FS BANCORP, INC.",6036.0,US,WA,MOUNTLAKE TERRACE,98043,6920 220TH STREET SW,,425-771-5299,US,WA,MOUNTLAKE TERRACE,98043,6920 220TH STREET SW,,US,WA,454585178,,,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 14:35:00,0,1,fsbw20250630_10q_htm.xml,1,
3516,0001437749-25-025683,1001115,GEOSPACE TECHNOLOGIES CORP,3829.0,US,TX,HOUSTON,77040,7007 PINEMONT DR.,,7139864444,US,TX,HOUSTON,77040,7007 PINEMONT DR.,,US,TX,760447780,OYO GEOSPACE CORP,19950919.0,2-ACC,0,930.0,10-Q,2025-06-30,2025.0,Q3,2025-08-08,2025-08-08 15:01:00,0,1,geos20250630_10q_htm.xml,1,
3517,0001437749-25-025711,798287,PAMT CORP,4213.0,US,AR,TONTITOWN,72770,297 WEST HENRI DE TONTI BLVD,,479-361-9111,US,AR,TONTITOWN,72770,297 WEST HENRI DE TONTI BLVD,,US,NV,710633135,PAM TRANSPORTATION SERVICES INC,19920703.0,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 15:48:00,0,1,ptsi20250630_10q_htm.xml,1,
3518,0001437749-25-025715,1914605,"ECB BANCORP, INC. /MD/",6036.0,US,MA,EVERETT,02149,419 BROADWAY,,(617) 387-1110,US,MA,EVERETT,02149,419 BROADWAY,,US,MD,0,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 16:02:00,0,1,ecbk20250630_10q_htm.xml,1,
3519,0001437749-25-025716,1098151,FIDELITY D & D BANCORP INC,6021.0,US,PA,DUNMORE,18512,BLAKELY & DRINKER STREETS,,5703428281,US,PA,DUNMORE,18512,BLAKELY & DRINKER STREETS,,US,PA,233017653,,,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 16:03:00,0,1,fdbc20250630_10q_htm.xml,1,
3520,0001437749-25-025717,80172,NATIONAL PRESTO INDUSTRIES INC,3480.0,US,WI,EAU CLAIRE,54703,3925 N HASTINGS WAY,,7158392121,US,WI,EAU CLAIRE,54703,3925 N HASTINGS WAY,,US,WI,390494170,NATIONAL PRESSURE COOKER CO,19710509.0,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 16:06:00,0,1,npk20250630_10q_htm.xml,1,
3521,0001437749-25-025720,1001385,"NWPX INFRASTRUCTURE, INC.",3317.0,US,WA,VANCOUVER,98684,201 NE PARK PLAZA DRIVE,SUITE 100,3603976250,US,WA,VANCOUVER,98684,201 NE PARK PLAZA DRIVE,SUITE 100,US,OR,930557988,NORTHWEST PIPE CO,19950925.0,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 16:08:00,0,1,nwpx20250630_10q_htm.xml,1,
3522,0001437749-25-025722,2028516,ARCHIMEDES TECH SPAC PARTNERS II CO.,6770.0,US,DE,CLAYMONT,19703,2093 PHILADELPHIA PIKE,#1968,(725) 312-2430,US,DE,CLAYMONT,19703,2093 PHILADELPHIA PIKE,#1968,,,0,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 16:16:00,0,1,atii20250630_10q_htm.xml,1,
3523,0001437749-25-025731,1012019,RUSH ENTERPRISES INC TX,5500.0,US,TX,NEW BRAUNFELS,78130,555 IH 35 SOUTH,,8306265200,US,TX,NEW BRAUNFELS,78130,555 IH 35 SOUTH,,US,TX,741733016,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 16:27:00,0,1,rusha20250630_10q_htm.xml,1,
3524,0001437749-25-025734,1499422,RBB BANCORP,6022.0,US,CA,LOS ANGELES,90017,1055 WILSHIRE BOULEVARD,SUITE 1200,213-533-7918,US,CA,LOS ANGELES,90017,1055 WILSHIRE BOULEVARD,SUITE 1200,US,CA,272776416,,,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 16:30:00,0,1,rbb20250630_10q_htm.xml,1,
3525,0001437749-25-025745,1001316,"TG THERAPEUTICS, INC.",2834.0,US,NY,NEW YORK,10014,"2 GANSEVOORT STREET, 9TH FLOOR",,(212) 554-4484,US,NY,NEW YORK,10014,"2 GANSEVOORT STREET, 9TH FLOOR",,US,DE,363898269,MANHATTAN PHARMACEUTICALS INC,20030310.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 16:39:00,0,1,tgtx20250630_10q_htm.xml,1,
3526,0001437749-25-025747,1818644,"AEYE, INC.",3714.0,US,CA,PLEASANTON,94588,"4670 WILLOW ROAD, SUITE 125",,925-400-4366,US,CA,PLEASANTON,94588,"4670 WILLOW ROAD, SUITE 125",,US,DE,371827430,CF FINANCE ACQUISITION CORP. III,20200717.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 16:44:00,0,1,aeye20250630_10q_htm.xml,1,
3527,0001437749-25-025765,1061069,AVALON HOLDINGS CORP,4953.0,US,OH,WARREN,44484,ONE AMERICAN WAY,,3308568800,,,,,,,US,OH,341863889,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 17:05:00,0,1,awx20250630_10q_htm.xml,1,
3528,0001437749-25-025772,861842,CATHAY GENERAL BANCORP,6022.0,US,CA,LOS ANGELES,90012,777 N BROADWAY,,2136254700,US,CA,LOS ANGELES,90012,777 NORTH BROADWAY,,US,DE,954274680,CATHAY BANCORP INC,19930328.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 17:25:00,0,1,caty20250630_10q_htm.xml,1,
3529,0001437749-25-025821,868082,EVERFLOW EASTERN PARTNERS LP,1311.0,US,OH,CANFIELD,44406,585 WEST MAIN STREET,PO BOX 629,3305332692,US,OH,CANFIELD,44406,585 WEST MAIN STREET,P O BOX 629,US,DE,341659910,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-11,2025-08-11 09:01:00,0,1,eepl20250630_10q_htm.xml,1,
3530,0001437749-25-025826,925741,"BIOCARDIA, INC.",2836.0,US,CA,SUNNYVALE,94085,320 SOQUEL WAY,,650-226-0123,US,CA,SUNNYVALE,94085,320 SOQUEL WAY,,US,DE,232753988,"TIGER X MEDICAL, INC.",20110616.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-11,2025-08-11 09:16:00,0,1,bcda20250630_10q_htm.xml,1,
3531,0001437749-25-025881,712771,"CONNECTONE BANCORP, INC.",6022.0,US,NJ,ENGLEWOOD CLIFFS,07632,301 SYLVAN AVENUE,,2018168900,US,NJ,ENGLEWOOD CLIFFS,07632,301 SYLVAN AVENUE,,US,NJ,521273725,CENTER BANCORP INC,19920703.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-11,2025-08-11 14:18:00,0,1,cnob20250630_10q_htm.xml,1,
3532,0001437749-25-025910,26780,DANA INC,3714.0,US,OH,MAUMEE,43537,3939 TECHNOLOGY DRIVE,,419-887-3000,US,OH,MAUMEE,43537,PO BOX 1000,,US,DE,261531856,DANA INC,20160729.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-11,2025-08-11 15:44:00,0,1,dan20250630_10q_htm.xml,1,
3533,0001437749-25-025918,1471824,TEUCRIUM COMMODITY TRUST,6221.0,US,VT,BURLINGTON,05401,THREE MAIN STREET,SUITE 215,802-540-0019,US,VT,BURLINGTON,05401,THREE MAIN STREET,SUITE 215,,,0,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-11,2025-08-11 15:54:00,0,1,tags20250630_10q_htm.xml,1,
3534,0001437749-25-025923,1792849,"HIGHPEAK ENERGY, INC.",1381.0,US,TX,FORT WORTH,76102,421 W. 3RD STREET,SUITE 1000,(817) 850-9200,US,TX,FORT WORTH,76102,421 W. 3RD STREET,SUITE 1000,US,DE,843533602,,,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-11,2025-08-11 16:04:00,0,1,hpe20250630_10q_htm.xml,1,
3535,0001437749-25-025926,1337298,FUTUREFUEL CORP.,2860.0,US,MO,CLAYTON,63105,8235 FORSYTH BOULEVARD SUITE 400,,314-854-8385,US,MO,CLAYTON,63105,8235 FORSYTH BOULEVARD SUITE 400,,US,DE,203340900,VICEROY ACQUISITION CORP,20050829.0,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-11,2025-08-11 16:10:00,0,1,ff20250630_10q_htm.xml,1,
3536,0001437749-25-025932,1173489,CEVA INC,7370.0,US,MD,ROCKVILLE,20850,15245 SHADY GROVE ROAD,SUITE 400,240-308-8328,US,MD,ROCKVILLE,20850,15245 SHADY GROVE ROAD,SUITE 400,US,DE,770556376,CEVA  INC,20031208.0,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-11,2025-08-11 16:16:00,0,1,ceva20250630_10q_htm.xml,1,
3537,0001437749-25-025933,1716621,"CATHETER PRECISION, INC.",3841.0,US,SC,FORT MILL,29708,1670 HIGHWAY 160 WEST,SUITE 205,973-691-2000,US,SC,FORT MILL,29708,1670 HIGHWAY 160 WEST,SUITE 205,US,DE,383661826,"RA MEDICAL SYSTEMS, INC.",20170908.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-11,2025-08-11 16:17:00,0,1,vtak20250630_10q_htm.xml,1,
3538,0001437749-25-025939,1563665,"HARVARD APPARATUS REGENERATIVE TECHNOLOGY, INC.",3841.0,US,MA,HOLLISTON,01746,84 OCTOBER HILL ROAD,SUITE 11,(774) 233-7300,US,MA,HOLLISTON,01746,84 OCTOBER HILL ROAD,SUITE 11,US,DE,455210462,"BIOSTAGE, INC.",20160331.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-11,2025-08-11 16:20:00,0,1,hrgn20250520c_10q_htm.xml,1,
3539,0001437749-25-025943,1131312,ZION OIL & GAS INC,1382.0,US,TX,DALLAS,75243,12655 NORTH CENTRAL EXPRESSWAY,SUITE 1000,2142214610,US,TX,DALLAS,75243,12655 NORTH CENTRAL EXPRESSWAY,SUITE 1000,US,DE,200065053,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-11,2025-08-11 16:31:00,0,1,znog20250630_10q_htm.xml,1,
3540,0001437749-25-025965,1290677,"TURNING POINT BRANDS, INC.",2100.0,US,KY,LOUISVILLE,40229,5201 INTERCHANGE WAY,,(502) 778-4421,US,KY,LOUISVILLE,40229,5201 INTERCHANGE WAY,,US,DE,133961898,"NORTH ATLANTIC HOLDING COMPANY, INC.",20040517.0,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-11,2025-08-11 17:12:00,0,1,tpb20250630_10q_htm.xml,1,
3541,0001437749-25-026032,101594,US ENERGY CORP,1311.0,US,TX,HOUSTON,77057,"1616 S. VOSS, SUITE 725",,303 993 3200,US,TX,HOUSTON,77057,"1616 S. VOSS, SUITE 725",,US,WY,830205516,WESTERN STATES MINING INC,19851229.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-12,2025-08-12 07:01:00,0,1,useg20250630_10q_htm.xml,1,
3542,0001437749-25-026042,1645469,MONOPAR THERAPEUTICS,2834.0,US,IL,WILMETTE,60091,1000 SKOKIE BLVD SUITE 350,,8473880349,US,IL,WILMETTE,60091,1000 SKOKIE BLVD SUITE 350,,US,DE,320463781,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-12,2025-08-12 08:01:00,0,1,mnpr20250630_10q_htm.xml,1,
3543,0001437749-25-026052,1832487,"GUERRILLA RF, INC.",3674.0,US,NC,GREENSBORO,27455,2000 PISGAH CHURCH ROAD,,3365107840,US,NC,GREENSBORO,27455,2000 PISGAH CHURCH ROAD,,US,DE,853837067,LAFFIN ACQUISITION CORP.,20201116.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-12,2025-08-12 09:14:00,0,1,guer20250630_10q_htm.xml,1,
3544,0001437749-25-026072,863894,VERU INC.,2834.0,US,FL,MIAMI,33127,2916 N. MIAMI AVENUE,SUITE 1000,3125959123,US,FL,MIAMI,33127,2916 N. MIAMI AVENUE,SUITE 1000,US,WI,391144397,FEMALE HEALTH CO,19960205.0,4-NON,0,930.0,10-Q,2025-06-30,2025.0,Q3,2025-08-12,2025-08-12 10:44:00,0,1,veru20250630_10q_htm.xml,1,
3545,0001437749-25-026096,864240,SYPRIS SOLUTIONS INC,3823.0,US,KY,LOUISVILLE,40222,101 BULLITT LN,STE 450,5023292000,US,KY,LOUISVILLE,40222,101 BULLITT LN,STE 450,US,DE,611321992,GROUP TECHNOLOGIES CORP,19940314.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-12,2025-08-12 11:42:00,0,1,sypr20250706_10q_htm.xml,1,
3546,0001437749-25-026114,818677,SECURITY FEDERAL CORP,6022.0,US,SC,AIKEN,29801,238 RICHLAND AVENUE NW,,8036413000,US,SC,AIKEN,29801,238 RICHLAND AVENUE NW,,US,SC,570858504,SECURITY FEDERAL CORPORATION,19920703.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-12,2025-08-12 12:38:00,0,1,sfdl20250630_10q_htm.xml,1,
3547,0001437749-25-026122,1120370,"BROADWIND, INC.",3360.0,US,IL,CICERO,60804,3240 S. CENTRAL AVENUE,,708-780-4800,US,IL,CICERO,60804,3240 S. CENTRAL AVENUE,,US,DE,880409160,"BROADWIND ENERGY, INC.",20080304.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-12,2025-08-12 13:00:00,0,1,bwen20250630_10q_htm.xml,1,
3548,0001437749-25-026180,1823587,SKY HARBOUR GROUP CORP,6500.0,US,NE,OMAHA,68102,1601 DODGE STREET,SUITE 3300,(402) 225-6511,US,NE,OMAHA,68102,1601 DODGE STREET,SUITE 3300,US,DE,852732947,YELLOWSTONE ACQUISITION CO,20200903.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-12,2025-08-12 16:02:00,0,1,ysac20250630_10q_htm.xml,1,
3549,0001437749-25-026181,1947210,"HIGH ROLLER TECHNOLOGIES, INC.",7900.0,US,NV,LAS VEGAS,89101,"400 SOUTH 4TH STREET, SUITE 500-#390",,(702) 509-5244,US,NV,LAS VEGAS,89101,"400 SOUTH 4TH STREET, SUITE 500-#390",,US,DE,874159815,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-12,2025-08-12 16:02:00,0,1,rolr20250630_10q_htm.xml,1,
3550,0001437749-25-022587,91668,SOLITRON DEVICES INC,3674.0,US,FL,WEST PALM BEACH,33411,901 SANSBURYS WAY,,561-848-4311,US,FL,WEST PALM BEACH,33411,901 SANSBURYS WAY,,US,DE,221684144,,,4-NON,0,228.0,10-Q,2025-05-31,2026.0,Q1,2025-07-11,2025-07-11 16:03:00,0,1,sodi20250531_10q_htm.xml,1,
3551,0001437749-25-022639,7623,ARTS WAY MANUFACTURING CO INC,3523.0,US,IA,ARMSTRONG,50514,P O BOX 288,,7128643131,US,IA,ARMSTRONG,50514,P O BOX 288,,US,DE,420920725,,,4-NON,0,1130.0,10-Q,2025-05-31,2025.0,Q2,2025-07-14,2025-07-14 10:52:00,0,1,artw20250531_10q_htm.xml,1,
3552,0001437749-25-022643,1123596,"BAB, INC.",5812.0,US,IL,DEERFIELD,60015,500 LAKE COOK ROAD,SUITE 475,847 948-7520,US,IL,DEERFIELD,60015,500 LAKE COOK ROAD,SUITE 475,US,DE,364389547,BAB INC,20000912.0,4-NON,0,1130.0,10-Q,2025-05-31,2025.0,Q2,2025-07-14,2025-07-14 11:43:00,0,1,babs20250531_10q_htm.xml,1,
3553,0001437749-25-022670,849401,"ADM TRONICS UNLIMITED, INC.",3845.0,US,NJ,NORTHVALE,07647,224 S PEGASUS AVE,,2017676040,US,NJ,NORTHVALE,07647,224 S PEGASUS AVE,,US,DE,221896032,ADM TRONICS UNLIMITED INC/DE,19920703.0,4-NON,0,331.0,10-K,2025-03-31,2025.0,FY,2025-07-14,2025-07-14 16:29:00,0,1,admt20250331_10k_htm.xml,1,
3554,0001437749-25-022739,1491419,"LIVEONE, INC.",5812.0,US,CA,BEVERLY HILLS,90212,269 SOUTH BEVERLY DRIVE,SUITE 1450,(310) 601-2505,US,CA,BEVERLY HILLS,90212,269 SOUTH BEVERLY DRIVE,SUITE 1450,US,DE,980657263,"LIVEXLIVE MEDIA, INC.",20170808.0,4-NON,0,331.0,10-K,2025-03-31,2025.0,FY,2025-07-15,2025-07-15 17:11:00,0,1,lvo20250331_10k_htm.xml,1,
3555,0001437749-25-022825,76267,PARK AEROSPACE CORP,3728.0,US,NY,MELVILLE,11747,48 S. SERVICE ROAD,SUITE 300,6314653600,US,NY,MELVILLE,11747,48 SOUTH SERVICE ROAD,SUITE 300,US,NY,111734643,PARK ELECTROCHEMICAL CORP,19920703.0,4-NON,0,228.0,10-Q,2025-05-31,2026.0,Q1,2025-07-16,2025-07-16 16:00:00,0,1,pke20250601_10q_htm.xml,1,
3556,0001437749-25-022876,1004989,"SPAR GROUP, INC.",7389.0,US,MI,AUBURN HILLS,48326,1910 OPDYKE COURT,,2483647727,US,MI,AUBURN HILLS,48326,1910 OPDYKE COURT,,US,DE,330684451,SPAR GROUP INC,19990713.0,4-NON,0,1231.0,10-K/A,2024-12-31,2024.0,FY,2025-07-17,2025-07-17 08:01:00,0,1,sgrp20241231d_10ka_htm.xml,1,
3557,0001437749-25-022906,764401,INSTEEL INDUSTRIES INC,3310.0,US,NC,MOUNT AIRY,27030,1373 BOGGS DR,,3367862141,US,NC,MOUNT AIRY,27030,1373 BOGGS DRIVE,,US,NC,560674867,EXPOSAIC INDUSTRIES INC,19880511.0,2-ACC,0,930.0,10-Q,2025-06-30,2025.0,Q3,2025-07-17,2025-07-17 12:15:00,0,1,iiin20250628_10q_htm.xml,1,
3558,0001437749-25-022928,1004989,"SPAR GROUP, INC.",7389.0,US,MI,AUBURN HILLS,48326,1910 OPDYKE COURT,,2483647727,US,MI,AUBURN HILLS,48326,1910 OPDYKE COURT,,US,DE,330684451,SPAR GROUP INC,19990713.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-07-17,2025-07-17 16:04:00,0,1,sgrp20250331_10q_htm.xml,1,
3559,0001437749-25-022955,803578,"FIREFLY NEUROSCIENCE, INC.",7372.0,US,NY,KENMORE,14217,1100 MILITARY ROAD,,888-237-6412,US,NY,KENMORE,14217,1100 MILITARY ROAD,,US,DE,541167364,"WAVEDANCER, INC.",20211215.0,4-NON,0,1231.0,S-1,2025-03-31,,,2025-07-18,2025-07-17 20:07:00,0,1,wavd20250613_s1_htm.xml,1,
3560,0001437749-25-023265,1018281,INTEGRAL TECHNOLOGIES INC,3679.0,US,IN,EVANSVILLE,47715,2605 EASTSIDE PARK ROAD,SUITE 1,(812) 550-1770,US,IN,EVANSVILLE,47715,2605 EASTSIDE PARK ROAD,SUITE 1,US,NV,980163519,INTEGRAL TECHNOLOGIES INC /CN/,19991105.0,4-NON,0,630.0,10-Q,2024-12-31,2025.0,Q2,2025-07-23,2025-07-22 18:40:00,0,1,itkg20241231_10q_htm.xml,1,
3561,0001437749-25-023379,728535,HUNT J B TRANSPORT SERVICES INC,4213.0,US,AR,LOWELL,72745,615 JB HUNT CORPORATE DR,PO BOX 130,479-820-0000,US,AR,LOWELL,72745,615 JB HUNT CORPORATE DRIVE,PO BOX 130,US,AR,710335111,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-24,2025-07-24 11:58:00,0,1,jbht20250630_10q_htm.xml,1,
3562,0001437749-25-023505,1518621,"ORCHID ISLAND CAPITAL, INC.",6798.0,US,FL,VERO BEACH,32963,3305 FLAMINGO DRIVE,,772-231-1400,US,FL,VERO BEACH,32963,3305 FLAMINGO DRIVE,,US,MD,273269228,,,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-25,2025-07-25 14:38:00,0,1,orc20250630_10q_htm.xml,1,
3563,0001437749-25-023648,1549084,"EKSO BIONICS HOLDINGS, INC.",3569.0,US,CA,SAN RAFAEL,94901,101 GLACIER POINT,SUITE A,510-984-1761,US,CA,SAN RAFAEL,94901,101 GLACIER POINT,SUITE A,US,NV,0,PN MED GROUP INC,20120503.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-28,2025-07-28 16:11:00,0,1,ekso20250630_10q_htm.xml,1,
3564,0001437749-25-023651,832489,"GEOVAX LABS, INC.",2834.0,US,GA,SMYRNA,30080,1900 LAKE PARK DRIVE,SUITE 380,678-384-7220,US,GA,SMYRNA,30080,1900 LAKE PARK DRIVE,SUITE 380,US,DE,870455038,"GEOVAX LABS, INC.",20061002.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-28,2025-07-28 16:11:00,0,1,govx20250630_10q_htm.xml,1,
3565,0001437749-25-023703,1731348,"TILRAY BRANDS, INC.",2833.0,US,NY,NEW YORK,10065,655 MADISON AVENUE,19TH FLOOR,519.322.8800,US,NY,NEW YORK,10065,655 MADISON AVENUE,19TH FLOOR,,,824310622,"TILRAY, INC.",20180213.0,1-LAF,1,531.0,10-K,2025-05-31,2025.0,FY,2025-07-29,2025-07-28 19:23:00,0,1,tlry20250531_10k_htm.xml,1,
3566,0001437749-25-023754,717720,VALUE LINE INC,6282.0,US,NY,NEW YORK,10176-0001,"551 FIFTH AVE., 3RD FLOOR",,212 907-1500,US,NY,NEW YORK,10176-0001,"551 FIFTH AVE., 3RD FLOOR",,US,NY,133139843,,,4-NON,0,430.0,10-K,2025-04-30,2025.0,FY,2025-07-29,2025-07-29 13:46:00,0,1,valu20250430_10k_htm.xml,1,
3567,0001437749-25-023784,1575828,EXPRO GROUP HOLDINGS N.V.,1389.0,US,TX,HOUSTON,77084,1311 BROADFIELD BLVD.,SUITE 400,713-463-9776,US,TX,HOUSTON,77084,1311 BROADFIELD BLVD.,SUITE 400,NL,,981107145,FRANK'S INTERNATIONAL N.V.,20170427.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-29,2025-07-29 16:11:00,0,1,xpro20250630_10q_htm.xml,1,
3568,0001437749-25-023862,1442145,"VERISK ANALYTICS, INC.",7374.0,US,NJ,JERSEY CITY,07310-1686,545 WASHINGTON BOULEVARD,,201-469-2000,US,NJ,JERSEY CITY,07310-1686,545 WASHINGTON BOULEVARD,,US,DE,262994223,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-30,2025-07-30 07:20:00,0,1,vrsk20250630_10q_htm.xml,1,
3569,0001477932-25-005018,1434740,RANGER GOLD CORP.,1040.0,US,NY,LONG BEACH,11561,"20 WEST PARK AVENUE, SUITE 207",,775-888-3133,US,NY,LONG BEACH,11561,"20 WEST PARK AVENUE, SUITE 207",,,,743206736,FENARIO INC,20080509.0,4-NON,0,331.0,10-K,2025-03-31,2025.0,FY,2025-07-14,2025-07-14 15:39:00,0,1,rngr_10k_htm.xml,1,
3570,0001477932-25-005023,1828739,"ARCULUS SYSTEM CO., LTD.",5099.0,US,CA,NEWPORT BEACH,92660,"4965 MACARTHUR COURT, 11TH FLOOR",,949-289-6789,US,CA,NEWPORT BEACH,92660,"4965 MACARTHUR COURT, 11TH FLOOR",,US,NV,981511882,AZZURRO SOLUTIONS CORP.,20201016.0,4-NON,0,930.0,10-Q,2024-12-31,2025.0,Q1,2025-07-14,2025-07-14 16:33:00,0,1,azrs_10q_htm.xml,1,
3571,0001477932-25-005053,849997,FEC RESOURCES INC.,1311.0,CA,BC,VANCOUVER,V6C 2B5,"SUITE 2300, BENTALL 5, 550 BURRARD ST.",,778-587-6201,CA,BC,VANCOUVER,V6C 2B5,"SUITE 2300, BENTALL 5, 550 BURRARD ST.",,CA,AB,0,FORUM ENERGY CORP,20031128.0,4-NON,0,1231.0,20-F,2024-12-31,2024.0,FY,2025-07-15,2025-07-15 14:05:00,0,1,fecof_20f_htm.xml,1,
3572,0001477932-25-005057,1231339,"ASTRA ENERGY, INC.",4911.0,US,FL,SARASOTA,34236,1100 BENJAMIN FRANKLIN DRIVE,UNIT 802,800-705-2919,US,FL,SARASOTA,34236,1100 BENJAMIN FRANKLIN DRIVE,UNIT 802,US,NV,203113571,"OCEAN SMART, INC.",20090413.0,4-NON,0,831.0,10-Q,2025-05-31,2025.0,Q3,2025-07-15,2025-07-15 15:22:00,0,1,asre_10q_htm.xml,1,
3573,0001477932-25-005077,1603345,AGENTIX CORP.,2836.0,US,CA,DANA POINT,92629,32932 PACIFIC COAST HIGHWAY,#14-254,321-229-2014,US,CA,DANA POINT,92629,32932 PACIFIC COAST HIGHWAY,#14-254,US,NV,462876282,FAIRWIND ENERGY INC.,20140321.0,4-NON,0,331.0,10-K,2025-03-31,2025.0,FY,2025-07-16,2025-07-15 20:11:00,0,1,agtx_10k_htm.xml,1,
3574,0001477932-25-005084,1829953,CORNER GROWTH ACQUISITION CORP.,6770.0,US,NY,ALBANY,12207,418 BROADWAY #6183,,347-268-7868,US,NY,ALBANY,12207,418 BROADWAY #6183,,KY,,0,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-07-16,2025-07-16 14:14:00,0,1,corner_10q_htm.xml,1,
3575,0001477932-25-005085,1847513,CORNER GROWTH ACQUISITION CORP. 2,6770.0,US,NY,ALBANY,12207,418 BROADWAY #6592,,347-268-7868,US,NY,ALBANY,12207,418 BROADWAY #6592,,KY,,981582723,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-07-16,2025-07-16 14:15:00,0,1,corner_10q_htm.xml,1,
3576,0001477932-25-005109,1994582,OYOCAR GROUP INC.,5500.0,DO,,SOSUA,57000,"COLINAS MARINAS, MARBELLAS, VILLA 10",,1-829-859-0389,DO,,SOSUA,57000,"COLINAS MARINAS, MARBELLAS, VILLA 10",,US,NV,981742455,,,4-NON,0,831.0,10-Q,2025-05-31,2025.0,Q3,2025-07-17,2025-07-17 11:44:00,0,1,oyo_10q_htm.xml,1,
