,adsh,cik,name,sic,countryba,stprba,cityba,zipba,bas1,bas2,baph,countryma,stprma,cityma,zipma,mas1,mas2,countryinc,stprinc,ein,former,changed,afs,wksi,fye,form,period,fy,fp,filed,accepted,prevrpt,detail,instance,nciks,aciks
4335,0001437749-25-011431,1731348,"TILRAY BRANDS, INC.",2833.0,US,NY,NEW YORK,10065,655 MADISON AVENUE,19TH FLOOR,519.322.8800,US,NY,NEW YORK,10065,655 MADISON AVENUE,19TH FLOOR,,,824310622,"TILRAY, INC.",20180213.0,1-LAF,0,531.0,10-Q,2025-02-28,2025.0,Q3,2025-04-08,2025-04-08 17:01:00,0,1,tlry20250228_10q_htm.xml,1,
4336,0001437749-25-012086,56868,PRIMEENERGY RESOURCES CORP,1311.0,US,TX,HOUSTON,77024,9821 KATY FREEWAY,SUITE 1050,2033585700,US,TX,HOUSTON,77024,9821 KATY FREEWAY,SUITE 1050,US,DE,840637348,PRIMEENERGY CORP,19920703.0,4-NON,0,1231.0,10-K,2024-12-31,2024.0,FY,2025-04-15,2025-04-15 17:06:00,0,1,pnrg20241231_10k_htm.xml,1,
4337,0001437749-25-012095,1563568,"ENVIROTECH VEHICLES, INC.",3714.0,US,CA,CORONA,92881,1215 GRAPHITE DRIVE,,(951) 407-9860,US,CA,CORONA,92881,1215 GRAPHITE DRIVE,,US,DE,0,"ADOMANI, INC.",20170525.0,4-NON,0,1231.0,10-K,2024-12-31,2024.0,FY,2025-04-15,2025-04-15 17:30:00,0,1,adom20241231_10k_htm.xml,1,
4338,0001437749-25-014083,832489,"GEOVAX LABS, INC.",2834.0,US,GA,SMYRNA,30080,1900 LAKE PARK DRIVE,SUITE 380,678-384-7220,US,GA,SMYRNA,30080,1900 LAKE PARK DRIVE,SUITE 380,US,DE,870455038,"GEOVAX LABS, INC.",20061002.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-01,2025-05-01 16:02:00,0,1,govx20250331_10q_htm.xml,1,
4339,0001437749-25-014641,903419,ALERUS FINANCIAL CORP,6021.0,US,ND,GRAND FORKS,58201,401 DEMERS AVE,,7017953200,US,ND,GRAND FORKS,58206-6001,PO BOX 6001,401 DEMERS AVE,US,DE,450375407,FIRST NATIONAL CORP NORTH DAKOTA,19980312.0,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-06,2025-05-06 09:02:00,0,1,alrs20250331_10q_htm.xml,1,
4340,0001437749-25-014749,1476045,CHATHAM LODGING TRUST,6798.0,US,FL,WEST PALM BEACH,33401,222 LAKEVIEW AVENUE,SUITE 200,(561) 802-4477,US,FL,WEST PALM BEACH,33401,222 LAKEVIEW AVENUE,SUITE 200,US,MD,271200777,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-06,2025-05-06 15:55:00,0,1,cldt20250331_10q_htm.xml,1,
4341,0001437749-25-015081,1069533,RGC RESOURCES INC,4923.0,US,VA,ROANOKE,24016,519 KIMBALLAVENUE N.E.,,5407774427,US,VA,ROANOKE,24016,519 KIMBALL AVENUE N.E.,,US,VA,541909697,,,4-NON,0,930.0,10-Q,2025-03-31,2025.0,Q2,2025-05-07,2025-05-07 15:00:00,0,1,rgco20250331_10q_htm.xml,1,
4342,0001437749-25-015509,1173489,CEVA INC,7370.0,US,MD,ROCKVILLE,20850,15245 SHADY GROVE ROAD,SUITE 400,240-308-8328,US,MD,ROCKVILLE,20850,15245 SHADY GROVE ROAD,SUITE 400,US,DE,770556376,CEVA  INC,20031208.0,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 16:17:00,0,1,ceva20250331_10q_htm.xml,1,
4343,0001437749-25-015522,1131312,ZION OIL & GAS INC,1382.0,US,TX,DALLAS,75243,12655 NORTH CENTRAL EXPRESSWAY,SUITE 1000,2142214610,US,TX,DALLAS,75243,12655 NORTH CENTRAL EXPRESSWAY,SUITE 1000,US,DE,200065053,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 16:31:00,0,1,znog20250331_10q_htm.xml,1,
4344,0001193125-25-143137,313838,SONY GROUP CORP,3651.0,,,TOKYO,108-0075,"1-7-1, KONAN",MINATO-KU,81-3-6748-2111,,,TOKYO,108-0075,"1-7-1, KONAN",MINATO-KU,JP,,0,SONY CORP,19960709.0,1-LAF,1,331.0,20-F,2025-03-31,2024.0,FY,2025-06-20,2025-06-20 06:07:00,0,1,d820387d20f_htm.xml,1,
4345,0001193125-25-146469,1128928,FLOWERS FOODS INC,2000.0,US,GA,THOMASVILLE,31757,1919 FLOWERS CIRCLE,,9122269110,US,GA,THOMASVILLE,31757,1919 FLOWERS CIRCLE,,US,GA,582582379,,,1-LAF,0,1231.0,11-K,2024-12-31,2024.0,FY,2025-06-25,2025-06-25 12:05:00,0,1,d57035d11k_htm.xml,1,
4346,0001195734-25-000085,1195734,POTBELLY CORP,5812.0,US,IL,CHICAGO,60606,111 N. CANAL,SUITE 325,3129510600,US,IL,CHICAGO,60606,111 N. CANAL,SUITE 325,,,364466837,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-07,2025-05-07 17:13:00,0,1,pbpb-20250330_htm.xml,1,
4347,0001213900-25-035775,1684425,"TDH HOLDINGS, INC.",2000.0,CN,,"CHAOYANG DISTRICT, BEIJING",0000,"C/O BEIJING WENXIN CO., LTD., ROOM 1104","FULL TOWER, 9 EAST THIRD RING MIDDLE RD.",86-187-0642-0269,CN,,"CHAOYANG DISTRICT, BEIJING",0000,"C/O BEIJING WENXIN CO., LTD., ROOM 1104","FULL TOWER, 9 EAST THIRD RING MIDDLE RD.",VG,,0,,,4-NON,0,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-28,2025-04-28 08:11:00,0,1,ea0236479-20f_tdhhold_htm.xml,1,
4348,0001213900-25-037490,1888014,AKANDA CORP.,2833.0,GB,,NEW ROMNEY,TN28 8XU,"1A, 1B LEAROYD ROAD",,442034889514,CA,ON,TORONTO,M5K 0A1,"77 KING STREET WEST, SUITE 400",C/O DENTONS CANADA LLP,CA,ON,0,,,4-NON,0,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-30,2025-04-30 15:00:00,0,1,ea0239383-20f_akanda_htm.xml,1,
4349,0001213900-25-038438,1894525,"APIMEDS PHARMACEUTICALS US, INC.",2834.0,US,NJ,HOPEWELL,08525,2 EAST BROAD STREET,2ND FLOOR,609-751-4485,US,NJ,HOPEWELL,08525,2 EAST BROAD STREET,2ND FLOOR,US,DE,851099700,,,4-NON,0,1231.0,POS AM,2024-12-31,,,2025-05-01,2025-05-01 16:07:00,0,1,ea0201124-19_htm.xml,1,
4350,0001213900-25-041127,2039058,JACKSON ACQUISITION CO II,6770.0,US,GA,ALPHARETTA,30009,2655 NORTHWINDS PARKWAY,,(770) 643-5605,US,GA,ALPHARETTA,30009,2655 NORTHWINDS PARKWAY,,,,981810786,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 17:18:00,0,1,ea0241126-10q_jackson2_htm.xml,1,
4351,0001213900-25-042126,1728328,INMED PHARMACEUTICALS INC.,2834.0,CA,BC,VANCOUVER,V6C 3E8,1445-885 WEST GEORGIA ST.,,(604) 669-7207,CA,BC,VANCOUVER,V6C 3E8,1445-885 WEST GEORGIA ST.,,CA,BC,0,,,4-NON,0,630.0,10-Q,2025-03-31,2025.0,Q3,2025-05-12,2025-05-12 17:27:00,0,1,ea0239420-10q_inmed_htm.xml,1,
4352,0001213900-25-042727,1869699,ARK 21SHARES BITCOIN ETF,6221.0,US,NY,NEW YORK,10022,477 MADISON AVENUE,,(646) 370-6016,US,NY,NEW YORK,10022,477 MADISON AVENUE,,US,DE,0,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-13,2025-05-13 16:55:00,0,1,ea0240919-10q_ark21_htm.xml,1,
4353,0001213900-25-042964,2003750,"MAITONG SUNSHINE CULTURAL DEVELOPMENT CO., LTD",4700.0,CN,,BEIJING,100000,"ROOM 202, GATE 6, BUILDING 9, YAYUAN","ANHUI BEILI, CHAOYANG DISTRICT",0086 010 64927946,CN,,BEIJING,100000,"ROOM 202, GATE 6, BUILDING 9, YAYUAN","ANHUI BEILI, CHAOYANG DISTRICT",US,NV,934332287,,,4-NON,0,930.0,10-Q,2025-03-31,2025.0,Q2,2025-05-14,2025-05-14 08:01:00,0,1,ea0241385-10q_maitong_htm.xml,1,
4354,0001213900-25-043002,87050,NEONODE INC.,3679.0,SE,,STOCKHOLM,00000,"KARLAVAGEN 100, 115 26",,46 0 8 667 17 17,SE,,STOCKHOLM,00000,"KARLAVAGEN 100, 115 26",,US,DE,941517641,"NEONODE, INC",20070813.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-14,2025-05-14 09:21:00,0,1,ea0240844-10q_neonode_htm.xml,1,
4355,0001213900-25-043231,1631282,DATASEA INC.,7372.0,CN,,BEIJING,100070,"1 XINGHUO RD, CHANGNING BLDG, STE.11D2E",FENGTAI DISTRICT,(86)10-58401996,CN,,BEIJING,100070,"1 XINGHUO RD, CHANGNING BLDG, STE.11D2E",FENGTAI DISTRICT,US,NV,472019013,ROSE ROCK INC.,20150121.0,4-NON,0,630.0,10-Q,2025-03-31,2025.0,Q3,2025-05-14,2025-05-14 15:31:00,0,1,ea0241203-10q_datasea_htm.xml,1,
4356,0001213900-25-043273,2028699,DYNAMIX CORP,6770.0,KY,,GRAND CAYMAN,KY1-1104,PO BOX 309,UGLAND HOUSE,214-987-6100,KY,,GRAND CAYMAN,KY1-1104,PO BOX 309,UGLAND HOUSE,,,0,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-14,2025-05-14 16:02:00,0,1,ea0241516-10q_dynamix_htm.xml,1,
4357,0001213900-25-043274,1817232,GLOBAL GAS CORP,2810.0,US,NY,NEW YORK,10005,99 WALL STREET,SUITE 436,917-327-0437,US,NY,NEW YORK,10005,99 WALL STREET,SUITE 436,US,DE,851617911,DUNE ACQUISITION CORP,20200708.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-14,2025-05-14 16:02:00,0,1,ea0241640-10q_global_htm.xml,1,
4358,0001213900-25-043938,1566826,"LOGICMARK, INC.",3842.0,US,KY,LOUISVILLE,40299,2801 DIODE LANE,,(502) 442-7911,US,KY,LOUISVILLE,40299,2801 DIODE LANE,,US,NV,460678374,"NXT-ID, INC.",20130111.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 12:49:00,0,1,ea0239296-10q_logicmark_htm.xml,1,
4359,0001213900-25-044131,1947861,NATURE'S MIRACLE HOLDING INC.,3523.0,US,CA,UPLAND,91786,858 NORTH CENTRAL AVENUE,,888-420-3694,US,CA,UPLAND,91786,858 NORTH CENTRAL AVENUE,,US,DE,0,LBBB MERGER CORP.,20220922.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 15:58:00,0,1,ea0242088-10q_natures_htm.xml,1,
4360,0001213900-25-044193,1176309,ORAMED PHARMACEUTICALS INC.,2834.0,US,NY,NEW YORK,10036,"1185 AVENUE OF THE AMERICAS, 3RD FLOOR",,646-844-1164,US,NY,NEW YORK,10036,"1185 AVENUE OF THE AMERICAS, 3RD FLOOR",,US,DE,980376008,"INTEGRATED SECURITY TECHNOLOGIES, INC.",20040614.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 16:07:00,0,1,ea0241687-10q_oramed_htm.xml,1,
4361,0001213900-25-044239,1920406,ASSET ENTITIES INC.,7372.0,US,TX,DALLAS,75201,100 CRESCENT CT,7TH FLOOR,214-459-3117,US,TX,DALLAS,75201,100 CRESCENT CT,7TH FLOOR,US,NV,881293236,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 16:20:00,0,1,ea0242025-10q_asset_htm.xml,1,
4362,0001213900-25-059747,1969401,LINKAGE GLOBAL INC,5961.0,JP,,TOKYO,171-0022,"2-23-3 MINAMI-IKEBUKURO, TOSHIMA-KU",,8618695783100,JP,,TOKYO,171-0022,"2-23-3 MINAMI-IKEBUKURO, TOSHIMA-KU",,JP,,0,LINKAGE GLOBAL INC.,20230314.0,4-NON,0,,F-1/A,2024-09-30,,,2025-06-30,2025-06-30 17:17:00,0,1,ea0247428-f1a1_linkage_htm.xml,1,
4363,0001214659-25-007911,1695963,KORTH DIRECT MORTGAGE INC.,6162.0,US,FL,CORAL GABLES,33146,135 SAN LORENZO AVE,SUITE 600,3056688485,US,FL,CORAL GABLES,33146,135 SAN LORENZO AVE,SUITE 600,US,FL,270644172,KORTH DIRECT MORTGAGE LLC,20170126.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 17:11:00,0,1,kdm5825410q_htm.xml,1,
4364,0001219601-25-000015,1219601,"CROWN HOLDINGS, INC.",3411.0,US,FL,TAMPA,33637,"14025 RIVEREDGE DRIVE, SUITE 300",,2156985100,US,FL,TAMPA,33637,"14025 RIVEREDGE DRIVE, SUITE 300",,US,PA,753099507,CROWN HOLDINGS INC,20030221.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-02,2025-05-02 15:29:00,0,1,cck-20250331_htm.xml,1,
4365,0001264931-25-000008,1961,WORLDS INC,7372.0,US,MA,BROOKLINE,02445,11 ROYAL ROAD,,617-725-8900,US,MA,BROOKLINE,02445,11 ROYAL ROAD,,US,DE,221848316,"WORLDS.COM, INC.",20080521.0,4-NON,0,1231.0,10-K,2024-12-31,2024.0,FY,2025-04-01,2025-04-01 17:18:00,0,1,wddd10k24_htm.xml,1,
4366,0001376474-25-000554,1276531,"SCIENTIFIC ENERGY, INC",6794.0,MO,,MACAU,00000,"ROOM M, 21F, TONG NAM A COMMERCIAL CTR",180 ALAMEDA DR CARLOS DASSUMPCAO,852-2530-2089,MO,,MACAU,00000,"ROOM M, 21F, TONG NAM A COMMERCIAL CTR",180 ALAMEDA DR CARLOS DASSUMPCAO,US,UT,870680657,SCIENTIFIC ENERGY INC,20040115.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-06-30,2025-06-30 09:49:00,0,1,scgy-20250331_htm.xml,1,
4367,0001402829-25-000025,1402829,ORION GROUP HOLDINGS INC,1600.0,US,TX,HOUSTON,77034,12000 AEROSPACE SUITE 300,,713-852-6500,US,TX,Houston,77034,12000 AEROSPACE SUITE 300,,,,260097459,ORION MARINE GROUP INC,20070612.0,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-30,2025-04-30 13:38:00,0,1,orn-20250331x10q_htm.xml,1,
4368,0001408075-25-000013,1408075,GRAPHIC PACKAGING HOLDING CO,2650.0,US,GA,ATLANTA,30328,1500 RIVEREDGE PARKWAY,SUITE100,(770) 240-7200,US,GA,ATLANTA,30328,1500 RIVEREDGE PARKWAY,SUITE100,US,DE,260405422,NEW GIANT CORP,20070726.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-01,2025-05-01 16:32:00,0,1,gpk-20250331_htm.xml,1,
4369,0001410578-25-000895,1969302,PONY AI INC.,7373.0,CN,,GUANGZHOU,511458,1301 PEARL DEVELOPMENT BUILDING 1,"MINGZHU 1ST ST, HENGLI TWN, NANSHA DIST",86 020-3466 7656,CN,,GUANGZHOU,511458,1301 PEARL DEVELOPMENT BUILDING 1,"MINGZHU 1ST ST, HENGLI TWN, NANSHA DIST",KY,,0,,,4-NON,0,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-25,2025-04-25 06:32:00,0,1,pony-20241231x20f_htm.xml,1,
4370,0001410578-25-000905,1508475,"VNET GROUP, INC.",7370.0,CN,,BEIJING,100016,"GUANJIE BUILDING, SOUTHEAST 1ST FLOOR",10# JIUXIANQIAO EAST ROAD,(86 10) 8456-2121,CN,,Beijing,100016,"GUANJIE BUILDING, SOUTHEAST 1ST FLOOR",10# JIUXIANQIAO EAST ROAD,,,0,"21VIANET GROUP, INC.",20110406.0,2-ACC,1,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-25,2025-04-25 08:35:00,0,1,vnet-20241231x20f_htm.xml,1,
4371,0001410578-25-001020,1962746,LOTUS TECHNOLOGY INC.,3711.0,CN,,SHANGHAI,200120,"NO. 800 CENTURY AVENUE, PUDONG DISTRICT",,86 21 5466 6258,CN,,SHANGHAI,200120,"NO. 800 CENTURY AVENUE, PUDONG DISTRICT",,KY,,0,,,4-NON,0,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-30,2025-04-30 06:24:00,0,1,lot-20241231x20f_htm.xml,1,
4372,0001410578-25-001204,1509745,"LEAP THERAPEUTICS, INC.",2834.0,US,MA,CAMBRIDGE,02142,47 THORNDIKE STREET,SUITE B1-1,617 252 4343,US,MA,CAMBRIDGE,02142,47 THORNDIKE STREET,SUITE B1-1,US,DE,274412575,DEKKUN CORP,20110107.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-13,2025-05-13 06:52:00,0,1,lptx-20250331x10q_htm.xml,1,
4373,0001410578-25-001286,1843477,SPRING VALLEY ACQUISITION CORP. II,6770.0,US,TX,DALLAS,75201,"2100 MCKINNEY AVE., SUITE 1675",,214-308-5230,US,TX,DALLAS,75201,"2100 MCKINNEY AVE., SUITE 1675",,KY,,0,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-14 19:31:00,0,1,svii-20250331x10q_htm.xml,1,
4374,0001410578-25-001311,1604191,"ENTERO THERAPEUTICS, INC.",2834.0,US,FL,BOCA RATON,33431,777 YAMATO ROAD,SUITE 502,561-589-7020,US,FL,BOCA RATON,33431,777 YAMATO ROAD,SUITE 502,US,DE,464993860,"FIRST WAVE BIOPHARMA, INC.",20210921.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 13:21:00,0,1,ento-20250331x10q_htm.xml,1,
4375,0001410578-25-001430,2052547,EGH ACQUISITION CORP.,6770.0,US,FL,LAKEWOOD RANCH,34202,16941 CLEARLAKE AVENUE,,9412743811,US,FL,LAKEWOOD RANCH,34202,16941 CLEARLAKE AVENUE,,KY,,0,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-06-23,2025-06-23 16:06:00,0,1,tmb-20250331x10q_htm.xml,1,
4376,0001420800-25-000018,1420800,ENOVIS CORP,3842.0,US,DE,WILMINGTON,19808,2711 CENTERVILLE ROAD,SUITE 400,(302) 252-9160,US,DE,WILMINGTON,19808,2711 CENTERVILLE ROAD,SUITE 400,US,DE,541887631,COLFAX CORP,20071210.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 17:14:00,0,1,cfx-20250404_htm.xml,1,
4377,0001436425-25-000018,1436425,"HOME BANCORP, INC.",6036.0,US,LA,LAFAYETTE,70508,503 KALISTE SALOOM ROAD,,(337) 237-1960,US,LA,LAFAYETTE,70508,503 KALISTE SALOOM ROAD,,US,LA,711051785,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-02,2025-05-02 12:17:00,0,1,hbcp-20250331_htm.xml,1,
4378,0001437749-25-011592,1354866,BYRNA TECHNOLOGIES INC.,3690.0,US,MA,ANDOVER,01810,100 BURTT ROAD,SUITE 115,978-868-5011,US,MA,ANDOVER,01810,100 BURTT ROAD,SUITE 115,US,DE,711050654,SECURITY DEVICES INTERNATIONAL INC.,20060301.0,4-NON,0,1130.0,10-Q,2025-02-28,2025.0,Q1,2025-04-10,2025-04-10 08:30:00,0,1,byrn20250228_10q_htm.xml,1,
4379,0001437749-25-012824,1019034,BIO KEY INTERNATIONAL INC,7372.0,US,NJ,HOLMDEL,07733,101 CRAWFORDS CORNER RD,SUITE 4116,7323591100,US,NJ,HOLMDEL,07733,101 CRAWFORDS CORNER RD,SUITE 4116,US,DE,411761861,SAC TECHNOLOGIES INC,19961115.0,4-NON,0,1231.0,10-K,2024-12-31,2024.0,FY,2025-04-23,2025-04-23 16:49:00,0,1,bkyi20241231_10k_htm.xml,1,
4380,0001437749-25-014041,729580,BEL FUSE INC /NJ,3677.0,US,NJ,WEST ORANGE,07052,300 EXECUTIVE DRIVE,SUITE 300,2014320463,US,NJ,WEST ORANGE,07052,300 EXECUTIVE DRIVE,SUITE 300,US,NJ,221463699,,,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-01,2025-05-01 13:26:00,0,1,belfb20250331_10q_htm.xml,1,
4381,0001437749-25-014095,914122,"PERMA-PIPE INTERNATIONAL HOLDINGS, INC.",3564.0,US,TX,THE WOODLANDS,77380,25025 I-45,SUITE 200,2815986222,US,TX,THE WOODLANDS,77380,25025 I-45,SUITE 200,US,DE,363922969,MFRI INC,19970402.0,4-NON,0,131.0,10-K,2025-01-31,2024.0,FY,2025-05-01,2025-05-01 16:13:00,0,1,ppih20250131_10k_htm.xml,1,
4382,0001437749-25-014528,1549084,"EKSO BIONICS HOLDINGS, INC.",3569.0,US,CA,SAN RAFAEL,94901,101 GLACIER POINT,SUITE A,510-984-1761,US,CA,SAN RAFAEL,94901,101 GLACIER POINT,SUITE A,US,NV,0,PN MED GROUP INC,20120503.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-05,2025-05-05 16:08:00,0,1,ekso20250331_10q_htm.xml,1,
4383,0001437749-25-015076,1618181,WORLD GOLD TRUST,6221.0,US,NY,NEW YORK,10017,685 THIRD AVENUE,27TH FLOOR,(212) 317-3800,US,NY,NEW YORK,10017,685 THIRD AVENUE,27TH FLOOR,US,DE,0,WORLD CURRENCY GOLD TRUST,20160823.0,1-LAF,0,930.0,10-Q,2025-03-31,2025.0,Q2,2025-05-07,2025-05-07 14:54:00,0,1,gldm20250331_10q_htm.xml,1,
4384,0001437749-25-015301,738214,"AEMETIS, INC",2860.0,US,CA,CUPERTINO,95014,20400 STEVENS CREEK BLVD,SUITE 700,408-517-3304,US,CA,CUPERTINO,95014,20400 STEVENS CREEK BLVD,SUITE 700,US,NV,261407544,"AE BIOFUELS, INC.",20110714.0,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 10:44:00,0,1,amtx20250331_10q_htm.xml,1,
4385,0001437749-25-015356,719135,APYX MEDICAL CORP,3841.0,US,FL,CLEARWATER,33760,5115 ULMERTON ROAD,,7273842323,US,FL,CLEARWATER,33760,5115 ULMERTON ROAD,,US,DE,112644611,BOVIE MEDICAL CORP,20150319.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 12:27:00,0,1,apyx20250331_10q_htm.xml,1,
4386,0001437749-25-015366,709337,FARMERS NATIONAL BANC CORP /OH/,6022.0,US,OH,CANFIELD,44406,20 S BROAD STREET,P O BOX 555,3305333341,US,OH,CANFIELD,44406,20 S BROAD STREET,PO BOX 555,US,OH,341371693,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 12:42:00,0,1,fmnb20250331_10q_htm.xml,1,
4387,0001437749-25-015543,1140102,"HIREQUEST, INC.",7363.0,US,SC,GOOSE CREEK,29445,111 SPRINGHALL DRIVE,,(843) 723-7400,US,SC,GOOSE CREEK,29445,111 SPRINGHALL DRIVE,,,,912079472,"COMMAND CENTER, INC.",20060403.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 16:55:00,0,1,hqi20250331_10q_htm.xml,1,
4388,0001437749-25-015763,798287,PAMT CORP,4213.0,US,AR,TONTITOWN,72770,297 WEST HENRI DE TONTI BLVD,,479-361-9111,US,AR,TONTITOWN,72770,297 WEST HENRI DE TONTI BLVD,,US,NV,710633135,PAM TRANSPORTATION SERVICES INC,19920703.0,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-09,2025-05-09 15:38:00,0,1,ptsi20250331_10q_htm.xml,1,
4389,0001437749-25-016318,732026,TRIO-TECH INTERNATIONAL,3559.0,US,CA,VAN NUYS,91406,16139 WYANDOTTE ST.,,818-787-7000,US,CA,VAN NUYS,91406,16139 WYANDOTTE ST.,,US,CA,952086631,TRIO TECH INTERNATIONAL,19920703.0,4-NON,0,630.0,10-Q,2025-03-31,2025.0,Q3,2025-05-13,2025-05-13 10:27:00,0,1,trt20250331_10q_htm.xml,1,
4390,0001437749-25-016823,1088034,"USIO, INC.",6099.0,US,TX,SAN ANTONIO,78231,3611 PAESANOS PARKWAY,SUITE 300,2102494100,US,TX,SAN ANTONIO,78231,3611 PAESANOS PARKWAY,SUITE 300,US,NV,980190072,PAYMENT DATA SYSTEMS INC,20190502.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-14,2025-05-14 16:01:00,0,1,usio20250331_10q_htm.xml,1,
4391,0001447362-25-000069,1447362,CASTLE BIOSCIENCES INC,8071.0,US,TX,FRIENDSWOOD,77546,505 S FRIENDSWOOD DRIVE,SUITE 401,866-788-9007,US,TX,FRIENDSWOOD,77546,505 S FRIENDSWOOD DRIVE,SUITE 401,US,DE,770701774,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-05,2025-05-05 16:11:00,0,1,cstl-20250331_htm.xml,1,
4392,0001452936-25-000053,1452936,"PACIFIC OAK STRATEGIC OPPORTUNITY REIT, INC.",6798.0,US,CA,LOS ANGELES,90025,11766 WILSHIRE BLVD.,SUITE 1670,866-722-6257,US,CA,LOS ANGELES,90025,11766 WILSHIRE BLVD.,SUITE 1670,US,MD,263842535,"KBS STRATEGIC OPPORTUNITY REIT, INC.",20081230.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-12,2025-05-12 17:12:00,0,1,pacoaksor-20250331_htm.xml,1,
4393,0001477932-25-002496,846377,"TOTALIGENT, INC.",6153.0,US,FL,BOCA RATON,33431,2255 GLADES ROAD,SUITE 324A,561-988-2621,US,FL,BOCA RATON,33431,2255 GLADES ROAD,SUITE 324A,US,DE,800142655,"ALLTEMP, INC.",20170428.0,4-NON,0,1231.0,10-K,2024-12-31,2024.0,FY,2025-04-07,2025-04-07 16:36:00,0,1,totaligent_10k_htm.xml,1,
4394,0001477932-25-003973,1477960,CATALYST CREW TECHNOLOGIES CORP.,7370.0,US,WY,SHERIDAN,82801,30 NORTH GOULD STREET,SUITE R,307-216-4405,US,WY,SHERIDAN,82801,30 NORTH GOULD STREET,SUITE R,,,263670551,BLUE CHIP TECHNOLOGIES CORP.,20240202.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-19,2025-05-19 15:07:00,0,1,cctc_10q_htm.xml,1,
4395,0001477932-25-004186,1800373,"GOLDENWELL BIOTECH, INC.",2000.0,US,OH,HUDSON,44236,"581 BOSTON MILLS ROAD, SUITE 300",,440-666-7999,US,OH,HUDSON,44236,"581 BOSTON MILLS ROAD, SUITE 300",,US,NV,842896086,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-27,2025-05-27 12:08:00,0,1,gdwl_10q_htm.xml,1,
4396,0001477932-25-004304,1464165,BETTERLIFE PHARMA INC.,2834.0,CA,BC,VANCOUVER,V6H 1A6,1275 WEST 6TH AVENUE,,438-884-8841,CA,BC,VANCOUVER,V6H 1A6,1275 WEST 6TH AVENUE,,CA,BC,0,PIVOT PHARMACEUTICALS INC.,20150417.0,4-NON,0,131.0,20-F,2025-01-31,2024.0,FY,2025-06-02,2025-06-02 15:56:00,0,1,betrf_20f_htm.xml,1,
